nct_id,version,Date,Changes
NCT04279899,1,"February 19, 2020",None (earliest Version on record)
NCT04279795,1,"February 19, 2020",None (earliest Version on record)
NCT04284046,1,"February 22, 2020",None (earliest Version on record)
NCT04292327,1,"February 29, 2020",None (earliest Version on record)
NCT04285801,1,"February 24, 2020",None (earliest Version on record)
NCT04285801,2,"February 26, 2020",Outcome Measures
NCT04285801,2,"February 26, 2020",Study Status
NCT04285801,3,"February 28, 2020",Study Identification
NCT04285801,3,"February 28, 2020",Study Status
NCT04285801,4,"March 8, 2020",Outcome Measures
NCT04285801,4,"March 8, 2020",Study Status
NCT04292340,1,"February 28, 2020",None (earliest Version on record)
NCT04290780,1,"February 27, 2020",None (earliest Version on record)
NCT04290780,2,"March 9, 2020",Recruitment Status
NCT04290780,2,"March 9, 2020", Study Status
NCT04290780,2,"March 9, 2020", Contacts/Locations
NCT04290780,2,"March 9, 2020",Oversight
NCT04290780,3,"March 11, 2020",Contacts/Locations
NCT04290780,3,"March 11, 2020",Study Status
NCT04290780,4,"March 11, 2020",Study Status
NCT04290780,5,"April 9, 2020",Study Status
NCT04290780,5,"April 9, 2020",Study Identification
NCT04306497,1,"March 10, 2020",None (earliest Version on record)
NCT04306497,2,"March 14, 2020",Recruitment Status
NCT04306497,2,"March 14, 2020", Study Status
NCT04306497,2,"March 14, 2020",Contacts/Locations
NCT04292964,1,"March 1, 2020",None (earliest Version on record)
NCT04292964,2,"March 3, 2020",Sponsor/Collaborators
NCT04292964,2,"March 3, 2020",Study Status
NCT04292964,3,"March 11, 2020",Eligibility
NCT04292964,3,"March 11, 2020", Conditions
NCT04292964,3,"March 11, 2020",Study Status
NCT04292964,4,"March 13, 2020",Recruitment Status
NCT04292964,4,"March 13, 2020", Study Status
NCT04292964,4,"March 13, 2020", Contacts/Locations
NCT04292964,4,"March 13, 2020", Study Design
NCT04292964,4,"March 13, 2020",Oversight
NCT04312464,1,"March 13, 2020",None (earliest Version on record)
NCT04302688,1,"March 7, 2020",None (earliest Version on record)
NCT04306705,1,"March 12, 2020",None (earliest Version on record)
NCT04306705,2,"March 16, 2020",Contacts/Locations
NCT04306705,2,"March 16, 2020",Study Status
NCT04307459,1,"March 10, 2020",None (earliest Version on record)
NCT04307459,2,"March 14, 2020",Outcome Measures
NCT04307459,2,"March 14, 2020", Study Description
NCT04307459,2,"March 14, 2020", Study Identification
NCT04307459,2,"March 14, 2020", Eligibility
NCT04307459,2,"March 14, 2020", Groups
NCT04307459,2,"March 14, 2020",Interventions
NCT04307459,2,"March 14, 2020",Study Status
NCT04307459,3,"April 30, 2020",Recruitment Status
NCT04307459,3,"April 30, 2020", Study Status
NCT04307459,3,"April 30, 2020", Contacts/Locations
NCT04307459,3,"April 30, 2020", Oversight
NCT04307459,3,"April 30, 2020",Study Identification
NCT04316884,1,"March 18, 2020",None (earliest Version on record)
NCT04312100,1,"March 14, 2020",None (earliest Version on record)
NCT04319315,1,"March 20, 2020",None (earliest Version on record)
NCT04319315,2,"April 3, 2020",Study Status
NCT04319315,2,"April 3, 2020",Study Description
NCT04316299,1,"March 19, 2020",None (earliest Version on record)
NCT04316299,2,"March 22, 2020",Study Status
NCT04316299,3,"March 26, 2020",Oversight
NCT04316299,3,"March 26, 2020",Study Status
NCT04314817,1,"March 17, 2020",None (earliest Version on record)
NCT04314817,2,"March 18, 2020",Outcome Measures
NCT04314817,2,"March 18, 2020", Sponsor/Collaborators
NCT04314817,2,"March 18, 2020",Study Status
NCT04313946,1,"March 17, 2020",None (earliest Version on record)
NCT04313946,2,"March 18, 2020",Outcome Measures
NCT04313946,2,"March 18, 2020", Sponsor/Collaborators
NCT04313946,2,"March 18, 2020",Study Status
NCT04313946,3,"April 1, 2020",Contacts/Locations
NCT04313946,3,"April 1, 2020", IPDSharing
NCT04313946,3,"April 1, 2020",Study Status
NCT04313946,4,"April 23, 2020",Sponsor/Collaborators
NCT04313946,4,"April 23, 2020",Study Status
NCT04347369,1,"April 12, 2020",None (earliest Version on record)
NCT04321265,1,"March 23, 2020",None (earliest Version on record)
NCT04321265,2,"March 25, 2020",Outcome Measures
NCT04321265,2,"March 25, 2020",Study Status
NCT04321265,3,"April 7, 2020",Study Status
NCT04321265,3,"April 7, 2020",Contacts/Locations
NCT04318366,1,"March 23, 2020",None (earliest Version on record)
NCT04318366,2,"March 30, 2020",Contacts/Locations
NCT04318366,2,"March 30, 2020",Study Status
NCT04316949,1,"March 19, 2020",None (earliest Version on record)
NCT04316949,2,"March 23, 2020",Outcome Measures
NCT04316949,2,"March 23, 2020",Study Status
NCT04316949,3,"March 24, 2020",Recruitment Status
NCT04316949,3,"March 24, 2020", Study Status
NCT04316949,3,"March 24, 2020",Contacts/Locations
NCT04316949,4,"March 25, 2020",Oversight
NCT04316949,4,"March 25, 2020",Study Status
NCT04316949,5,"April 5, 2020",Study Status
NCT04316949,5,"April 5, 2020",Outcome Measures
NCT04320017,1,"March 23, 2020",None (earliest Version on record)
NCT04320017,2,"April 20, 2020",Outcome Measures
NCT04320017,2,"April 20, 2020", Groups
NCT04320017,2,"April 20, 2020",Interventions
NCT04320017,2,"April 20, 2020", Study Status
NCT04320017,2,"April 20, 2020", Study Identification
NCT04320017,2,"April 20, 2020", Eligibility
NCT04320017,2,"April 20, 2020",Study Description
NCT04318301,1,"March 20, 2020",None (earliest Version on record)
NCT04318301,2,"March 21, 2020",Recruitment Status
NCT04318301,2,"March 21, 2020", Study Status
NCT04318301,2,"March 21, 2020", Contacts/Locations
NCT04318301,2,"March 21, 2020", Study Design
NCT04318301,2,"March 21, 2020",Oversight
NCT04318301,3,"April 6, 2020",Study Status
NCT04318301,3,"April 6, 2020",Study Identification
NCT04318301,4,"April 28, 2020",Recruitment Status
NCT04318301,4,"April 28, 2020",Study Status
NCT04322487,1,"March 24, 2020",None (earliest Version on record)
NCT04322487,2,"March 25, 2020",Sponsor/Collaborators
NCT04322487,2,"March 25, 2020",Study Status
NCT04322487,3,"April 15, 2020",Recruitment Status
NCT04322487,3,"April 15, 2020", Study Status
NCT04322487,3,"April 15, 2020",Contacts/Locations
NCT04321369,1,"March 23, 2020",None (earliest Version on record)
NCT04321369,2,"April 9, 2020",Study Status
NCT04321369,2,"April 9, 2020",Study Identification
NCT04320732,1,"March 23, 2020",None (earliest Version on record)
NCT04320732,2,"March 25, 2020",Study Description
NCT04320732,2,"March 25, 2020", Sponsor/Collaborators
NCT04320732,2,"March 25, 2020",Study Status
NCT04320732,3,"March 27, 2020",Recruitment Status
NCT04320732,3,"March 27, 2020", Study Status
NCT04320732,3,"March 27, 2020",Contacts/Locations
NCT04322513,1,"March 23, 2020",None (earliest Version on record)
NCT04322513,2,"March 25, 2020",Outcome Measures
NCT04322513,2,"March 25, 2020", Sponsor/Collaborators
NCT04322513,2,"March 25, 2020", Study Status
NCT04322513,2,"March 25, 2020",Study Identification
NCT04322513,3,"April 9, 2020",Study Status
NCT04322513,3,"April 9, 2020",Study Identification
NCT04322513,4,"May 4, 2020",Outcome Measures
NCT04322513,4,"May 4, 2020",Study Status
NCT04325919,1,"March 26, 2020",None (earliest Version on record)
NCT04323787,1,"March 25, 2020",None (earliest Version on record)
NCT04323787,2,"March 30, 2020",Study Status
NCT04323787,2,"March 30, 2020", References
NCT04323787,2,"March 30, 2020",Contacts/Locations
NCT04323787,3,"April 1, 2020",Study Status
NCT04323787,3,"April 1, 2020",Contacts/Locations
NCT04323787,4,"April 10, 2020",Study Status
NCT04323787,4,"April 10, 2020",Study Identification
NCT04322279,1,"March 24, 2020",None (earliest Version on record)
NCT04322188,1,"March 25, 2020",None (earliest Version on record)
NCT04322188,2,"March 26, 2020",Sponsor/Collaborators
NCT04322188,2,"March 26, 2020",Study Status
NCT04322188,3,"March 28, 2020",Study Description
NCT04322188,3,"March 28, 2020",Study Status
NCT04327180,1,"March 27, 2020",None (earliest Version on record)
NCT04327180,2,"April 1, 2020",Recruitment Status
NCT04327180,2,"April 1, 2020", Study Status
NCT04327180,2,"April 1, 2020",Contacts/Locations
NCT04327180,3,"April 2, 2020",Oversight
NCT04327180,3,"April 2, 2020",Study Status
NCT04324736,1,"March 25, 2020",None (earliest Version on record)
NCT04324736,2,"March 27, 2020",Outcome Measures
NCT04324736,2,"March 27, 2020", Eligibility
NCT04324736,2,"March 27, 2020", Study Description
NCT04324736,2,"March 27, 2020",Study Status
NCT04324736,3,"April 3, 2020",Recruitment Status
NCT04324736,3,"April 3, 2020", Study Status
NCT04324736,3,"April 3, 2020",Contacts/Locations
NCT04324736,4,"April 7, 2020",Study Status
NCT04324736,4,"April 7, 2020",Study Design
NCT04324736,5,"April 10, 2020",Study Identification
NCT04324736,5,"April 10, 2020",Study Status
NCT04324684,1,"March 25, 2020",None (earliest Version on record)
NCT04324684,2,"March 31, 2020",Recruitment Status
NCT04324684,2,"March 31, 2020", Study Status
NCT04324684,2,"March 31, 2020", Outcome Measures
NCT04324684,2,"March 31, 2020", Study Description
NCT04324684,2,"March 31, 2020", References
NCT04324684,2,"March 31, 2020", Contacts/Locations
NCT04324684,2,"March 31, 2020", Eligibility
NCT04324684,2,"March 31, 2020",Oversight
NCT04324684,3,"April 4, 2020",Study Status
NCT04324684,3,"April 4, 2020",Contacts/Locations
NCT04324684,4,"April 7, 2020",Study Status
NCT04324684,5,"April 9, 2020",Study Status
NCT04324684,6,"May 7, 2020",Recruitment Status
NCT04324684,6,"May 7, 2020", Study Status
NCT04324684,6,"May 7, 2020", Contacts/Locations
NCT04324684,6,"May 7, 2020",Study Design
NCT04324047,1,"March 25, 2020",None (earliest Version on record)
NCT04324047,2,"March 31, 2020",Recruitment Status
NCT04324047,2,"March 31, 2020", Study Status
NCT04324047,2,"March 31, 2020",Contacts/Locations
NCT04332913,1,"April 2, 2020",None (earliest Version on record)
NCT04332913,2,"April 2, 2020",Outcome Measures
NCT04332913,2,"April 2, 2020", Study Description
NCT04332913,2,"April 2, 2020",Study Status
NCT04332913,3,"April 9, 2020",Recruitment Status
NCT04332913,3,"April 9, 2020", Study Status
NCT04332913,3,"April 9, 2020", Contacts/Locations
NCT04332913,3,"April 9, 2020",Oversight
NCT04327804,1,"March 26, 2020",None (earliest Version on record)
NCT04327804,2,"April 10, 2020",Study Status
NCT04327804,2,"April 10, 2020", Study Identification
NCT04327804,2,"April 10, 2020",Study Description
NCT04326725,1,"March 27, 2020",None (earliest Version on record)
NCT04326725,2,"April 9, 2020",Study Status
NCT04326725,2,"April 9, 2020", Eligibility
NCT04326725,2,"April 9, 2020", Conditions
NCT04326725,2,"April 9, 2020",Study Identification
NCT04326387,1,"March 27, 2020",None (earliest Version on record)
NCT04326387,2,"April 9, 2020",Recruitment Status
NCT04326387,2,"April 9, 2020", Study Status
NCT04326387,2,"April 9, 2020", Contacts/Locations
NCT04326387,2,"April 9, 2020", Oversight
NCT04326387,2,"April 9, 2020",Study Identification
NCT04325646,1,"March 26, 2020",None (earliest Version on record)
NCT04325646,2,"March 27, 2020",Study Design
NCT04325646,2,"March 27, 2020", Eligibility
NCT04325646,2,"March 27, 2020", Study Description
NCT04325646,2,"March 27, 2020", Groups
NCT04325646,2,"March 27, 2020",Interventions
NCT04325646,2,"March 27, 2020",Study Status
NCT04325646,3,"April 27, 2020",Groups
NCT04325646,3,"April 27, 2020",Interventions
NCT04325646,3,"April 27, 2020", Contacts/Locations
NCT04325646,3,"April 27, 2020", Eligibility
NCT04325646,3,"April 27, 2020", Study Status
NCT04325646,3,"April 27, 2020",Study Identification
NCT04331106,1,"March 30, 2020",None (earliest Version on record)
NCT04331106,2,"April 3, 2020",Outcome Measures
NCT04331106,2,"April 3, 2020", Conditions
NCT04331106,2,"April 3, 2020", Study Status
NCT04331106,2,"April 3, 2020", Eligibility
NCT04331106,2,"April 3, 2020",Study Design
NCT04331106,3,"April 9, 2020",Outcome Measures
NCT04331106,3,"April 9, 2020", Study Description
NCT04331106,3,"April 9, 2020", Study Identification
NCT04331106,3,"April 9, 2020", Study Design
NCT04331106,3,"April 9, 2020", Conditions
NCT04331106,3,"April 9, 2020",Study Status
NCT04328454,1,"March 30, 2020",None (earliest Version on record)
NCT04327531,1,"March 27, 2020",None (earliest Version on record)
NCT04327531,2,"March 31, 2020",Outcome Measures
NCT04327531,2,"March 31, 2020",Study Status
NCT04327531,3,"May 7, 2020",Recruitment Status
NCT04327531,3,"May 7, 2020",Study Status
NCT04329546,1,"March 29, 2020",None (earliest Version on record)
NCT04329546,2,"April 9, 2020",Study Status
NCT04329546,2,"April 9, 2020",Study Identification
NCT04336384,1,"April 2, 2020",None (earliest Version on record)
NCT04336384,2,"April 10, 2020",Outcome Measures
NCT04336384,2,"April 10, 2020", Contacts/Locations
NCT04336384,2,"April 10, 2020", Sponsor/Collaborators
NCT04336384,2,"April 10, 2020",Study Status
NCT04332016,1,"April 1, 2020",None (earliest Version on record)
NCT04332016,2,"April 2, 2020",Recruitment Status
NCT04332016,2,"April 2, 2020", Study Status
NCT04332016,2,"April 2, 2020",Contacts/Locations
NCT04330261,1,"March 30, 2020",None (earliest Version on record)
NCT04340219,1,"April 7, 2020",None (earliest Version on record)
NCT04340219,2,"May 8, 2020",Recruitment Status
NCT04340219,2,"May 8, 2020", Study Status
NCT04340219,2,"May 8, 2020", Contacts/Locations
NCT04340219,2,"May 8, 2020",Study Design
NCT04335188,1,"April 3, 2020",None (earliest Version on record)
NCT04335188,2,"April 4, 2020",Oversight
NCT04335188,2,"April 4, 2020",Study Status
NCT04335188,3,"April 7, 2020",Recruitment Status
NCT04335188,3,"April 7, 2020", Contacts/Locations
NCT04335188,3,"April 7, 2020",Study Status
NCT04331509,1,"March 31, 2020",None (earliest Version on record)
NCT04331509,2,"April 2, 2020",Outcome Measures
NCT04331509,2,"April 2, 2020",Study Status
NCT04331509,3,"April 3, 2020",Outcome Measures
NCT04331509,3,"April 3, 2020",Study Status
NCT04331886,1,"April 1, 2020",None (earliest Version on record)
NCT04331886,2,"April 7, 2020",Eligibility
NCT04331886,2,"April 7, 2020",Study Status
NCT04331886,3,"April 16, 2020",Contacts/Locations
NCT04331886,3,"April 16, 2020",Study Status
NCT04331886,4,"May 5, 2020",Recruitment Status
NCT04331886,4,"May 5, 2020", Study Status
NCT04331886,4,"May 5, 2020",Contacts/Locations
NCT04333862,1,"April 1, 2020",None (earliest Version on record)
NCT04333849,1,"April 1, 2020",None (earliest Version on record)
NCT04333849,2,"April 6, 2020",Outcome Measures
NCT04333849,2,"April 6, 2020", Study Identification
NCT04333849,2,"April 6, 2020", Conditions
NCT04333849,2,"April 6, 2020",Study Status
NCT04336215,1,"April 3, 2020",None (earliest Version on record)
NCT04336215,2,"April 14, 2020",Study Status
NCT04335630,1,"April 2, 2020",None (earliest Version on record)
NCT04335630,2,"April 3, 2020",References
NCT04335630,2,"April 3, 2020", Study Design
NCT04335630,2,"April 3, 2020", Conditions
NCT04335630,2,"April 3, 2020", Study Description
NCT04335630,2,"April 3, 2020",Study Status
NCT04337190,1,"April 4, 2020",None (earliest Version on record)
NCT04337190,2,"April 8, 2020",Study Description
NCT04337190,2,"April 8, 2020", Study Identification
NCT04337190,2,"April 8, 2020",Study Status
NCT04337151,1,"April 3, 2020",None (earliest Version on record)
NCT04336657,1,"April 3, 2020",None (earliest Version on record)
NCT04337047,1,"April 3, 2020",None (earliest Version on record)
NCT04337047,2,"May 3, 2020",Recruitment Status
NCT04337047,2,"May 3, 2020", Study Status
NCT04337047,2,"May 3, 2020",Study Identification
NCT04335162,1,"April 3, 2020",None (earliest Version on record)
NCT04335162,2,"April 28, 2020",Contacts/Locations
NCT04335162,2,"April 28, 2020", Study Description
NCT04335162,2,"April 28, 2020",Study Status
NCT04334954,1,"April 3, 2020",None (earliest Version on record)
NCT04334954,2,"April 4, 2020",Study Status
NCT04334954,3,"April 7, 2020",Study Status
NCT04334954,3,"April 7, 2020",Study Description
NCT04334954,4,"April 8, 2020",Contacts/Locations
NCT04334954,4,"April 8, 2020", Study Status
NCT04334954,4,"April 8, 2020",Eligibility
NCT04334954,5,"April 9, 2020",Study Status
NCT04334954,6,"April 10, 2020",Contacts/Locations
NCT04334954,6,"April 10, 2020",Study Status
NCT04334954,7,"April 11, 2020",Study Status
NCT04334954,8,"April 14, 2020",Study Status
NCT04334954,9,"April 15, 2020",Study Status
NCT04334954,10,"April 16, 2020",Study Status
NCT04334954,11,"April 17, 2020",Study Status
NCT04334954,12,"April 18, 2020",Study Status
NCT04334954,13,"April 21, 2020",Study Status
NCT04334954,13,"April 21, 2020", Study Design
NCT04334954,13,"April 21, 2020",Study Description
NCT04334954,14,"April 23, 2020",Study Status
NCT04334954,15,"April 24, 2020",Study Status
NCT04334954,16,"April 25, 2020",Study Status
NCT04334954,17,"April 28, 2020",Study Status
NCT04334954,18,"April 29, 2020",Study Status
NCT04334954,19,"April 30, 2020",Study Status
NCT04334954,20,"May 1, 2020",Study Status
NCT04334954,21,"May 2, 2020",Study Status
NCT04334954,21,"May 2, 2020",Contacts/Locations
NCT04334954,22,"May 5, 2020",Study Status
NCT04334954,23,"May 6, 2020",Study Status
NCT04334954,23,"May 6, 2020",Contacts/Locations
NCT04334954,24,"May 7, 2020",Study Status
NCT04334954,24,"May 7, 2020",Contacts/Locations
NCT04334954,25,"May 8, 2020",Study Status
NCT04334954,25,"May 8, 2020",Contacts/Locations
NCT04338672,1,"April 7, 2020",None (earliest Version on record)
NCT04338672,2,"April 19, 2020",Recruitment Status
NCT04338672,2,"April 19, 2020", Study Status
NCT04338672,2,"April 19, 2020", Contacts/Locations
NCT04338672,2,"April 19, 2020", Study Design
NCT04338672,2,"April 19, 2020", Conditions
NCT04338672,2,"April 19, 2020",Oversight
NCT04342702,1,"April 9, 2020",None (earliest Version on record)
NCT04342702,2,"April 30, 2020",Outcome Measures
NCT04342702,2,"April 30, 2020",Study Status
NCT04342702,3,"May 3, 2020",Outcome Measures
NCT04342702,3,"May 3, 2020",Study Status
NCT04337424,1,"April 5, 2020",None (earliest Version on record)
NCT04337424,2,"April 28, 2020",Recruitment Status
NCT04337424,2,"April 28, 2020", Study Status
NCT04337424,2,"April 28, 2020", Contacts/Locations
NCT04337424,2,"April 28, 2020",Oversight
NCT04346602,1,"April 12, 2020",None (earliest Version on record)
NCT04339387,1,"April 6, 2020",None (earliest Version on record)
NCT04337762,1,"April 7, 2020",None (earliest Version on record)
NCT04337762,2,"April 8, 2020",References
NCT04337762,2,"April 8, 2020",Study Status
NCT04337502,1,"April 6, 2020",None (earliest Version on record)
NCT04366765,1,"April 27, 2020",None (earliest Version on record)
NCT04366765,2,"April 30, 2020",Contacts/Locations
NCT04366765,2,"April 30, 2020", Conditions
NCT04366765,2,"April 30, 2020",Study Status
NCT04343742,1,"April 9, 2020",None (earliest Version on record)
NCT04342637,1,"April 8, 2020",None (earliest Version on record)
NCT04342637,2,"April 19, 2020",Recruitment Status
NCT04342637,2,"April 19, 2020", Contacts/Locations
NCT04342637,2,"April 19, 2020",Study Status
NCT04339634,1,"April 8, 2020",None (earliest Version on record)
NCT04339634,2,"April 11, 2020",Contacts/Locations
NCT04339634,2,"April 11, 2020",Study Status
NCT04339608,1,"April 7, 2020",None (earliest Version on record)
NCT04338945,1,"April 7, 2020",None (earliest Version on record)
NCT04338945,2,"April 8, 2020",Study Identification
NCT04338945,2,"April 8, 2020", Contacts/Locations
NCT04338945,2,"April 8, 2020", Study Description
NCT04338945,2,"April 8, 2020",Study Status
NCT04347460,1,"April 11, 2020",None (earliest Version on record)
NCT04343404,1,"April 8, 2020",None (earliest Version on record)
NCT04343339,1,"April 8, 2020",None (earliest Version on record)
NCT04343339,2,"April 13, 2020",Outcome Measures
NCT04343339,2,"April 13, 2020", Study Identification
NCT04343339,2,"April 13, 2020", Conditions
NCT04343339,2,"April 13, 2020", Study Description
NCT04343339,2,"April 13, 2020",Study Status
NCT04342195,1,"April 8, 2020",None (earliest Version on record)
NCT04342195,2,"April 10, 2020",Recruitment Status
NCT04342195,2,"April 10, 2020", Study Status
NCT04342195,2,"April 10, 2020",Contacts/Locations
NCT04342104,1,"April 8, 2020",None (earliest Version on record)
NCT04342104,2,"April 9, 2020",Groups
NCT04342104,2,"April 9, 2020",Interventions
NCT04342104,2,"April 9, 2020", Contacts/Locations
NCT04342104,2,"April 9, 2020", Study Design
NCT04342104,2,"April 9, 2020",Study Status
NCT04341714,1,"April 8, 2020",None (earliest Version on record)
NCT04342884,1,"April 8, 2020",None (earliest Version on record)
NCT04342884,2,"April 27, 2020",Recruitment Status
NCT04342884,2,"April 27, 2020", Study Status
NCT04342884,2,"April 27, 2020",Contacts/Locations
NCT04339686,1,"April 8, 2020",None (earliest Version on record)
NCT04339686,2,"April 9, 2020",Study Identification
NCT04339686,2,"April 9, 2020",Study Status
NCT04339686,3,"April 27, 2020",Recruitment Status
NCT04339686,3,"April 27, 2020", Study Status
NCT04339686,3,"April 27, 2020",Contacts/Locations
NCT04352634,1,"April 16, 2020",None (earliest Version on record)
NCT04352634,2,"May 4, 2020",Recruitment Status
NCT04352634,2,"May 4, 2020", Study Status
NCT04352634,2,"May 4, 2020", Contacts/Locations
NCT04352634,2,"May 4, 2020",Oversight
NCT04352634,3,"May 8, 2020",Study Status
NCT04352634,3,"May 8, 2020",Contacts/Locations
NCT04339790,1,"April 8, 2020",None (earliest Version on record)
NCT04339790,2,"April 9, 2020",Study Status
NCT04339790,3,"April 10, 2020",Study Status
NCT04339790,4,"April 11, 2020",Study Status
NCT04339790,4,"April 11, 2020",Study Description
NCT04339790,5,"April 14, 2020",Study Status
NCT04339790,6,"April 18, 2020",Contacts/Locations
NCT04339790,6,"April 18, 2020", Study Status
NCT04339790,6,"April 18, 2020",Study Description
NCT04339790,7,"April 21, 2020",Study Status
NCT04339790,7,"April 21, 2020",Contacts/Locations
NCT04339790,8,"April 23, 2020",Study Status
NCT04339790,9,"April 24, 2020",Study Status
NCT04339790,10,"April 25, 2020",Study Status
NCT04339790,11,"April 28, 2020",Study Status
NCT04339790,12,"April 29, 2020",Study Status
NCT04339790,13,"April 30, 2020",Study Status
NCT04339790,14,"May 1, 2020",Study Status
NCT04339790,15,"May 2, 2020",Study Status
NCT04339790,16,"May 5, 2020",Study Status
NCT04339790,17,"May 6, 2020",Study Status
NCT04339790,18,"May 7, 2020",Study Status
NCT04339790,19,"May 8, 2020",Study Status
NCT04350710,1,"April 14, 2020",None (earliest Version on record)
NCT04347850,1,"April 13, 2020",None (earliest Version on record)
NCT04347850,2,"April 15, 2020",Conditions
NCT04347850,2,"April 15, 2020", Study Status
NCT04347850,2,"April 15, 2020",Study Identification
NCT04346342,1,"April 14, 2020",None (earliest Version on record)
NCT04344197,1,"April 9, 2020",None (earliest Version on record)
NCT04344145,1,"April 9, 2020",None (earliest Version on record)
NCT04344145,2,"April 16, 2020",Recruitment Status
NCT04344145,2,"April 16, 2020", Study Status
NCT04344145,2,"April 16, 2020", Contacts/Locations
NCT04344145,2,"April 16, 2020", Outcome Measures
NCT04344145,2,"April 16, 2020",Oversight
NCT04344119,1,"April 10, 2020",None (earliest Version on record)
NCT04343781,1,"April 9, 2020",None (earliest Version on record)
NCT04343781,2,"April 11, 2020",Conditions
NCT04343781,2,"April 11, 2020",Study Status
NCT04357847,1,"April 17, 2020",None (earliest Version on record)
NCT04358952,1,"April 20, 2020",None (earliest Version on record)
NCT04347824,1,"April 13, 2020",None (earliest Version on record)
NCT04347824,2,"April 26, 2020",Recruitment Status
NCT04347824,2,"April 26, 2020", Contacts/Locations
NCT04347824,2,"April 26, 2020", Study Status
NCT04347824,2,"April 26, 2020",Oversight
NCT04344327,1,"April 13, 2020",None (earliest Version on record)
NCT04344327,2,"April 24, 2020",Recruitment Status
NCT04344327,2,"April 24, 2020", Contacts/Locations
NCT04344327,2,"April 24, 2020", Study Status
NCT04344327,2,"April 24, 2020", Study Design
NCT04344327,2,"April 24, 2020", Study Identification
NCT04344327,2,"April 24, 2020",Outcome Measures
NCT04352556,1,"April 16, 2020",None (earliest Version on record)
NCT04352556,2,"April 30, 2020",Outcome Measures
NCT04352556,2,"April 30, 2020", Contacts/Locations
NCT04352556,2,"April 30, 2020", Eligibility
NCT04352556,2,"April 30, 2020", Study Description
NCT04352556,2,"April 30, 2020",Study Status
NCT04343898,1,"April 10, 2020",None (earliest Version on record)
NCT04343898,2,"April 13, 2020",Contacts/Locations
NCT04343898,2,"April 13, 2020",Study Status
NCT04343898,3,"April 15, 2020",Contacts/Locations
NCT04343898,3,"April 15, 2020",Study Status
NCT04343898,4,"April 29, 2020",Study Status
NCT04343898,5,"April 29, 2020",Sponsor/Collaborators
NCT04343898,5,"April 29, 2020",Study Status
NCT04343898,6,"May 4, 2020",Study Status
NCT04343898,6,"May 4, 2020",Sponsor/Collaborators
NCT04343898,7,"May 5, 2020",Outcome Measures
NCT04343898,7,"May 5, 2020", Study Design
NCT04343898,7,"May 5, 2020",Study Status
NCT04352517,1,"April 15, 2020",None (earliest Version on record)
NCT04352517,2,"April 17, 2020",Outcome Measures
NCT04352517,2,"April 17, 2020", Sponsor/Collaborators
NCT04352517,2,"April 17, 2020",Study Status
NCT04347070,1,"April 10, 2020",None (earliest Version on record)
NCT04347070,2,"April 15, 2020",Outcome Measures
NCT04347070,2,"April 15, 2020", Study Description
NCT04347070,2,"April 15, 2020", Conditions
