nct_id,version,Date,Changes
NCT04283461,9,"April 30, 2020",Conditions
NCT04283461,9,"April 30, 2020",Study Description
NCT04283461,9,"April 30, 2020",Contacts/Locations
NCT04283461,9,"April 30, 2020",Study Design
NCT04283461,9,"April 30, 2020",Study Identification
NCT04283461,10,"May 28, 2020",Study Status
NCT04283461,10,"May 28, 2020",Arms
NCT04283461,10,"May 28, 2020",Interventions
NCT04283461,10,"May 28, 2020",Study Description
NCT04283461,10,"May 28, 2020",Eligibility
NCT04283461,10,"May 28, 2020",Study Design
NCT04284046,1,"February 22, 2020",None (earliest Version on record)
NCT04292327,1,"February 29, 2020",None (earliest Version on record)
NCT04288102,1,"February 25, 2020",None (earliest Version on record)
NCT04288102,2,"March 6, 2020",Recruitment Status
NCT04288102,2,"March 6, 2020",Study Status
NCT04288102,2,"March 6, 2020",Contacts/Locations
NCT04288102,2,"March 6, 2020",Arms
NCT04288102,2,"March 6, 2020",Interventions
NCT04288102,2,"March 6, 2020",Study Design
NCT04288102,2,"March 6, 2020",Study Description
NCT04288102,3,"March 19, 2020",Outcome Measures
NCT04288102,3,"March 19, 2020",Eligibility
NCT04288102,3,"March 19, 2020",Contacts/Locations
NCT04288102,3,"March 19, 2020",Study Design
NCT04288102,3,"March 19, 2020",Study Description
NCT04288102,3,"March 19, 2020",Sponsor/Collaborators
NCT04288102,3,"March 19, 2020",Study Status
NCT04288102,4,"April 5, 2020",Sponsor/Collaborators
NCT04288102,4,"April 5, 2020",Study Status
NCT04288102,4,"April 5, 2020",Outcome Measures
NCT04288102,4,"April 5, 2020",Study Design
NCT04288102,4,"April 5, 2020",Study Description
NCT04288102,4,"April 5, 2020",Oversight
NCT04288102,4,"April 5, 2020",Study Identification
NCT04285801,1,"February 24, 2020",None (earliest Version on record)
NCT04285801,2,"February 26, 2020",Outcome Measures
NCT04285801,2,"February 26, 2020",Study Status
NCT04285801,3,"February 28, 2020",Study Identification
NCT04285801,3,"February 28, 2020",Study Status
NCT04285801,4,"March 8, 2020",Outcome Measures
NCT04285801,4,"March 8, 2020",Study Status
NCT04292340,1,"February 28, 2020",None (earliest Version on record)
NCT04291729,1,"February 28, 2020",None (earliest Version on record)
NCT04291729,2,"March 4, 2020",Arms
NCT04291729,2,"March 4, 2020",Interventions
NCT04291729,2,"March 4, 2020",Study Identification
NCT04291729,2,"March 4, 2020",Outcome Measures
NCT04291729,2,"March 4, 2020",Study Status
NCT04291729,3,"March 20, 2020",Recruitment Status
NCT04291729,3,"March 20, 2020",Study Status
NCT04291729,3,"March 20, 2020",Arms
NCT04291729,3,"March 20, 2020",Interventions
NCT04291729,3,"March 20, 2020",Study Design
NCT04291729,3,"March 20, 2020",Contacts/Locations
NCT04291729,3,"March 20, 2020",Outcome Measures
NCT04291729,3,"March 20, 2020",Study Identification
NCT04291729,4,"April 9, 2020",Study Description
NCT04291729,4,"April 9, 2020",Study Identification
NCT04291729,4,"April 9, 2020",Conditions
NCT04291729,4,"April 9, 2020",Study Status
NCT04290780,1,"February 27, 2020",None (earliest Version on record)
NCT04290780,2,"March 9, 2020",Recruitment Status
NCT04290780,2,"March 9, 2020",Study Status
NCT04290780,2,"March 9, 2020",Contacts/Locations
NCT04290780,2,"March 9, 2020",Oversight
NCT04290780,3,"March 11, 2020",Contacts/Locations
NCT04290780,3,"March 11, 2020",Study Status
NCT04290780,4,"March 11, 2020",Study Status
NCT04290780,5,"April 9, 2020",Study Status
NCT04290780,5,"April 9, 2020",Study Identification
NCT04292899,1,"February 28, 2020",None (earliest Version on record)
NCT04292899,2,"March 10, 2020",Recruitment Status
NCT04292899,2,"March 10, 2020",Study Status
NCT04292899,2,"March 10, 2020",Contacts/Locations
NCT04292899,2,"March 10, 2020",Oversight
NCT04292899,3,"March 13, 2020",Contacts/Locations
NCT04292899,3,"March 13, 2020",Study Status
NCT04292899,4,"March 17, 2020",Contacts/Locations
NCT04292899,4,"March 17, 2020",Study Status
NCT04292899,5,"March 20, 2020",Contacts/Locations
NCT04292899,5,"March 20, 2020",Study Status
NCT04292899,6,"March 24, 2020",Contacts/Locations
NCT04292899,6,"March 24, 2020",Study Status
NCT04292899,7,"March 27, 2020",Contacts/Locations
NCT04292899,7,"March 27, 2020",Study Status
NCT04292899,8,"April 1, 2020",Contacts/Locations
NCT04292899,8,"April 1, 2020",Study Status
NCT04292899,9,"April 6, 2020",Contacts/Locations
NCT04292899,9,"April 6, 2020",Arms
NCT04292899,9,"April 6, 2020",Interventions
NCT04292899,9,"April 6, 2020",Eligibility
NCT04292899,9,"April 6, 2020",Outcome Measures
NCT04292899,9,"April 6, 2020",Study Status
NCT04292899,9,"April 6, 2020",Study Design
NCT04292899,9,"April 6, 2020",Study Description
NCT04292899,10,"April 7, 2020",Contacts/Locations
NCT04292899,10,"April 7, 2020",Study Status
NCT04292899,11,"April 11, 2020",Contacts/Locations
NCT04292899,11,"April 11, 2020",Study Status
NCT04292899,12,"April 16, 2020",Contacts/Locations
NCT04292899,12,"April 16, 2020",Study Design
NCT04292899,12,"April 16, 2020",Study Status
NCT04292899,13,"April 17, 2020",Contacts/Locations
NCT04292899,13,"April 17, 2020",Study Status
NCT04292899,14,"April 20, 2020",Eligibility
NCT04292899,14,"April 20, 2020",Study Status
NCT04292899,15,"April 21, 2020",Contacts/Locations
NCT04292899,15,"April 21, 2020",Study Status
NCT04292899,16,"April 28, 2020",Contacts/Locations
NCT04292899,16,"April 28, 2020",Study Status
NCT04292899,17,"May 5, 2020",Contacts/Locations
NCT04292899,17,"May 5, 2020",Study Status
NCT04292899,18,"May 12, 2020",Contacts/Locations
NCT04292899,18,"May 12, 2020",Study Status
NCT04292730,1,"February 28, 2020",None (earliest Version on record)
NCT04292730,2,"March 10, 2020",Recruitment Status
NCT04292730,2,"March 10, 2020",Study Status
NCT04292730,2,"March 10, 2020",Contacts/Locations
NCT04292730,2,"March 10, 2020",Oversight
NCT04292730,3,"March 13, 2020",Contacts/Locations
NCT04292730,3,"March 13, 2020",Study Status
NCT04292730,4,"March 17, 2020",Study Status
NCT04292730,4,"March 17, 2020",Contacts/Locations
NCT04292730,5,"March 20, 2020",Contacts/Locations
NCT04292730,5,"March 20, 2020",Study Status
NCT04292730,6,"March 24, 2020",Contacts/Locations
NCT04292730,6,"March 24, 2020",Study Status
NCT04292730,7,"March 27, 2020",Contacts/Locations
NCT04292730,7,"March 27, 2020",Study Status
NCT04292730,8,"April 1, 2020",Contacts/Locations
NCT04292730,8,"April 1, 2020",Study Status
NCT04292730,9,"April 6, 2020",Contacts/Locations
NCT04292730,9,"April 6, 2020",Outcome Measures
NCT04292730,9,"April 6, 2020",Arms
NCT04292730,9,"April 6, 2020",Interventions
NCT04292730,9,"April 6, 2020",Eligibility
NCT04292730,9,"April 6, 2020",Study Status
NCT04292730,9,"April 6, 2020",Study Design
NCT04292730,9,"April 6, 2020",Study Description
NCT04292730,10,"April 7, 2020",Contacts/Locations
NCT04292730,10,"April 7, 2020",Study Status
NCT04292730,11,"April 11, 2020",Contacts/Locations
NCT04292730,11,"April 11, 2020",Study Status
NCT04292730,12,"April 14, 2020",Contacts/Locations
NCT04292730,12,"April 14, 2020",Study Status
NCT04292730,13,"April 17, 2020",Contacts/Locations
NCT04292730,13,"April 17, 2020",Study Status
NCT04292730,14,"April 21, 2020",Contacts/Locations
NCT04292730,14,"April 21, 2020",Study Status
NCT04292730,15,"May 5, 2020",Contacts/Locations
NCT04292730,15,"May 5, 2020",Study Status
NCT04292730,16,"May 13, 2020",Contacts/Locations
NCT04292730,16,"May 13, 2020",Eligibility
NCT04292730,16,"May 13, 2020",Study Status
NCT04292730,17,"May 19, 2020",Contacts/Locations
NCT04292730,17,"May 19, 2020",Study Status
NCT04306497,1,"March 10, 2020",None (earliest Version on record)
NCT04306497,2,"March 14, 2020",Recruitment Status
NCT04306497,2,"March 14, 2020",Study Status
NCT04306497,2,"March 14, 2020",Contacts/Locations
NCT04292964,1,"March 1, 2020",None (earliest Version on record)
NCT04292964,2,"March 3, 2020",Sponsor/Collaborators
NCT04292964,2,"March 3, 2020",Study Status
NCT04292964,3,"March 11, 2020",Eligibility
NCT04292964,3,"March 11, 2020",Conditions
NCT04292964,3,"March 11, 2020",Study Status
NCT04292964,4,"March 13, 2020",Recruitment Status
NCT04292964,4,"March 13, 2020",Study Status
NCT04292964,4,"March 13, 2020",Contacts/Locations
NCT04292964,4,"March 13, 2020",Study Design
NCT04292964,4,"March 13, 2020",Oversight
NCT04312464,1,"March 13, 2020",None (earliest Version on record)
NCT04308317,1,"March 13, 2020",None (earliest Version on record)
NCT04304053,1,"March 7, 2020",None (earliest Version on record)
NCT04304053,2,"March 11, 2020",Study Design
NCT04304053,2,"March 11, 2020",Eligibility
NCT04304053,2,"March 11, 2020",Sponsor/Collaborators
NCT04304053,2,"March 11, 2020",Study Status
NCT04304053,3,"March 13, 2020",Study Identification
NCT04304053,3,"March 13, 2020",Arms
NCT04304053,3,"March 13, 2020",Interventions
NCT04304053,3,"March 13, 2020",Sponsor/Collaborators
NCT04304053,3,"March 13, 2020",Study Status
NCT04304053,4,"March 22, 2020",Recruitment Status
NCT04304053,4,"March 22, 2020",Study Status
NCT04304053,4,"March 22, 2020",Study Identification
NCT04304053,4,"March 22, 2020",Sponsor/Collaborators
NCT04304053,4,"March 22, 2020",Contacts/Locations
NCT04304053,4,"March 22, 2020",Eligibility
NCT04304053,4,"March 22, 2020",Arms
NCT04304053,4,"March 22, 2020",Interventions
NCT04304053,4,"March 22, 2020",Oversight
NCT04304053,5,"April 6, 2020",IPDSharing
NCT04304053,5,"April 6, 2020",Contacts/Locations
NCT04304053,5,"April 6, 2020",Study Status
NCT04304053,6,"April 14, 2020",Arms
NCT04304053,6,"April 14, 2020",Interventions
NCT04304053,6,"April 14, 2020",Study Description
NCT04304053,6,"April 14, 2020",Eligibility
NCT04304053,6,"April 14, 2020",Outcome Measures
NCT04304053,6,"April 14, 2020",Study Status
NCT04299724,1,"March 6, 2020",None (earliest Version on record)
NCT04303507,1,"March 10, 2020",None (earliest Version on record)
NCT04303507,2,"March 25, 2020",Outcome Measures
NCT04303507,2,"March 25, 2020",Arms
NCT04303507,2,"March 25, 2020",Interventions
NCT04303507,2,"March 25, 2020",Study Status
NCT04303507,2,"March 25, 2020",Study Identification
NCT04303507,2,"March 25, 2020",Eligibility
NCT04303507,2,"March 25, 2020",Study Design
NCT04303507,2,"March 25, 2020",Study Description
NCT04303507,2,"March 25, 2020",Oversight
NCT04303507,3,"April 24, 2020",Outcome Measures
NCT04303507,3,"April 24, 2020",Eligibility
NCT04303507,3,"April 24, 2020",Arms
NCT04303507,3,"April 24, 2020",Interventions
NCT04303507,3,"April 24, 2020",Study Description
NCT04303507,3,"April 24, 2020",Study Status
NCT04303507,4,"May 20, 2020",Recruitment Status
NCT04303507,4,"May 20, 2020",Study Status
NCT04303507,4,"May 20, 2020",Contacts/Locations
NCT04302688,1,"March 7, 2020",None (earliest Version on record)
NCT04306705,1,"March 12, 2020",None (earliest Version on record)
NCT04306705,2,"March 16, 2020",Contacts/Locations
NCT04306705,2,"March 16, 2020",Study Status
NCT04306055,1,"March 10, 2020",None (earliest Version on record)
NCT04306055,2,"April 9, 2020",Recruitment Status
NCT04306055,2,"April 9, 2020",Study Status
NCT04306055,2,"April 9, 2020",Study Design
NCT04306055,2,"April 9, 2020",Contacts/Locations
NCT04306055,2,"April 9, 2020",Eligibility
NCT04310228,1,"March 14, 2020",None (earliest Version on record)
NCT04310228,2,"April 8, 2020",Study Status
NCT04310228,2,"April 8, 2020",Contacts/Locations
NCT04305106,1,"March 9, 2020",None (earliest Version on record)
NCT04305106,2,"March 21, 2020",Recruitment Status
NCT04305106,2,"March 21, 2020",Study Status
NCT04305106,2,"March 21, 2020",Contacts/Locations
NCT04305106,2,"March 21, 2020",Study Identification
NCT04305106,2,"March 21, 2020",Study Description
NCT04305106,2,"March 21, 2020",Sponsor/Collaborators
NCT04305106,3,"March 24, 2020",Sponsor/Collaborators
NCT04305106,3,"March 24, 2020",Outcome Measures
NCT04305106,3,"March 24, 2020",Arms
NCT04305106,3,"March 24, 2020",Interventions
NCT04305106,3,"March 24, 2020",Study Design
NCT04305106,3,"March 24, 2020",Study Status
NCT04305106,3,"March 24, 2020",Study Identification
NCT04304690,1,"March 9, 2020",None (earliest Version on record)
NCT04304690,2,"March 12, 2020",Study Status
NCT04304690,2,"March 12, 2020",Outcome Measures
